SchoolName,Address,ZipCode,LATITUDE,LONGITUDE,COUNTA of Level,Matched School,Matched Score,NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch,Directly Certified,Type,Status
"THE FAMILY SCHOOL, SHERIDAN ACADEMY FOR YOUNG LEADERS",1116 SHERIDAN AVENUE BRONX,10456.0,40.83198571,-73.9179595,0,1116 SHERIDAN AVENUE ,95,360008606132,NY-320900010000-320900010443,3600086,NY-320900010000,PK,05,FAMILY SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 9,Bronx County,1116 SHERIDAN AVENUE ,BRONX,NY,10456,,(718)538-3266,11,City: Large,No,431.0,35.00000,12.3100000,402.00000,2.00000,–,Regular,Open
"THE FAMILY SCHOOL, SHERIDAN ACADEMY FOR YOUNG LEADERS",1116 SHERIDAN AVENUE BRONX,10456.0,40.83198571,-73.9179595,0,1116 SHERIDAN AVENUE ,95,360008606150,NY-320900010000-320900010457,3600086,NY-320900010000,PK,05,SHERIDAN ACADEMY FOR YOUNG LEADERS,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,Bronx County,1116 SHERIDAN AVENUE ,BRONX,NY,10456,,(718)538-3411,11,City: Large,No,419.0,31.00000,13.5200000,405.00000,3.00000,–,Regular,Open
THE FRESH CREEK SCHOOL,875 WILLIAMS AVENUE BROOKLYN,11207.0,40.65402388,-73.89485432,2,875 WILLIAMS AVENUE ,95,360012006280,NY-331900010000-331900010325,3600120,NY-331900010000,PK,05,FRESH CREEK SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #19,Kings County,875 WILLIAMS AVENUE ,BROOKLYN,NY,11207,,(718)272-1843,11,City: Large,No,143.0,12.67000,11.2900000,137.00000,1.00000,–,Regular,Open
THE HARBOR VIEW SCHOOL,300 RICHMOND TERRACE STATEN ISLAND,10301.0,40.64788248,-74.08340605,0,300 RICHMOND TERR,90,360010306445,NY-353100010000-353100010059,3600103,NY-353100010000,PK,05,HARBOR VIEW SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #31,Richmond County,300 RICHMOND TERR,STATEN ISLAND,NY,10301,,(718)390-2190,11,City: Large,No,287.0,22.67000,12.6600000,195.00000,5.00000,–,Regular,Open
THE HERITAGE HIGH SCHOOL,1680 LEXINGTON AVENUE MANHATTAN,10029.0,40.7918744,-73.94655768,0,1680 LEXINGTON AVENUE ,95,360007902929,NY-310400010000-310400011680,3600079,NY-310400010000,09,12,HERITAGE SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 4,New York County,1680 LEXINGTON AVENUE ,NEW YORK,NY,10029,,(212)828-2858,11,City: Large,No,313.0,25.21000,12.4200000,269.00000,1.00000,–,Regular,Open
"THE HUNTS POINT SCHOOL, THE VIDA BOGART SCHOOL FOR ALL CHILDREN, HYDE LEADERSHIP CHARTER SCHOOL",730 BRYANT AVENUE BRONX,10474.0,40.81544858,-73.88576876,2,730 BRYANT AVENUE ,95,360008506081,NY-320800010000-320800010424,3600085,NY-320800010000,06,08,BRONX ACADEMY FOR MULTI-MEDIA,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,Bronx County,730 BRYANT AVENUE ,BRONX,NY,10474,,(718)328-1972,11,City: Large,No,254.0,30.54000,8.3200000,253.00000,1.00000,–,Regular,Open
"THE HUNTS POINT SCHOOL, THE VIDA BOGART SCHOOL FOR ALL CHILDREN, HYDE LEADERSHIP CHARTER SCHOOL",730 BRYANT AVENUE BRONX,10474.0,40.81544858,-73.88576876,2,730 BRYANT AVENUE ,95,360016505889,NY-320800860903-320800860903,3600165,NY-320800860903,KG,12,LEADERS IN OUR NEIGHBORHOOD CHARTER SCHOOL,LEADERS IN OUR NEIGHBORHOOD CHARTER SCHOOL,Bronx County,730 BRYANT AVENUE ,BRONX,NY,10474,,(718)991-5500,11,City: Large,Yes,980.0,124.56000,7.8700000,†,†,†,Regular,Open
"THE LONGWOOD ACADEMY OF DISCOVERY, PS 10",888 REV JAMES A POLITE AVENUE BRONX,10459.0,40.82039595,-73.8989116,0,888 REV J A POLITE AVENUE ,91,360008505655,NY-320800010000-320800010333,3600085,NY-320800010000,PK,05,LONGWOOD ACADEMY OF DISCOVERY (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 8,Bronx County,888 REV J A POLITE AVENUE ,BRONX,NY,10459,,(718)860-3313,11,City: Large,No,500.0,43.89000,11.3900000,480.00000,3.00000,–,Regular,Open
"THE MATH & SCIENCE EXPLORATORY SCHOOL, BROOKLYN HIGH SCHOOL OF THE ARTS",345 DEAN STREET BROOKLYN,11217.0,40.68355208,-73.98027034,0,345 DEAN STREET ,90,360009204497,NY-331500010000-331500011656,3600092,NY-331500010000,09,12,BROOKLYN HIGH SCHOOL OF THE ARTS,NEW YORK CITY GEOGRAPHIC DISTRICT #15,Kings County,345 DEAN STREET ,BROOKLYN,NY,11217,,(718)855-2412,11,City: Large,No,927.0,69.24000,13.3900000,565.00000,57.00000,–,Regular,Open
"THE MATH & SCIENCE EXPLORATORY SCHOOL, BROOKLYN HIGH SCHOOL OF THE ARTS",345 DEAN STREET BROOKLYN,11217.0,40.68355208,-73.98027034,0,345 DEAN STREET ,90,360009205498,NY-331500010000-331500010447,3600092,NY-331500010000,06,08,MATH AND SCIENCE EXPLORATORY SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #15,Kings County,345 DEAN STREET ,BROOKLYN,NY,11217,,(718)330-9328,11,City: Large,No,522.0,54.79000,9.5300000,235.00000,14.00000,–,Regular,Open
THE MATILDA AVENUE SCHOOL,4520 MATILDA AVENUE BRONX,10470.0,40.90142209,-73.85439835,0,4520 MATILDA AVENUE ,95,360008806559,NY-321100010000-321100010483,3600088,NY-321100010000,KG,05,MATILDA AVENUE SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #11,Bronx County,4520 MATILDA AVENUE ,BRONX,NY,10470,,(718)325-4360,11,City: Large,No,237.0,20.83000,11.3800000,198.00000,20.00000,–,Regular,Open
"THE MICHAEL J. PETRIDES SCHOOL, P037R @ PETRIDES, BRIDGE PREPARATORY CHARTER SCHOOL",715 OCEAN TERRACE STATEN ISLAND,10301.0,40.60850441,-74.10206645,3,715 OCEAN TERR,90,360010301827,NY-353100010000-353100011080,3600103,NY-353100010000,PK,12,MICHAEL J PETRIDES SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #31,Richmond County,715 OCEAN TERR,STATEN ISLAND,NY,10301,4547.0,(718)815-0186,11,City: Large,No,1444.0,100.57000,14.3600000,797.00000,33.00000,–,Regular,Open
"THE NEW AMERICAN ACADEMY AT ROBERTO, I.S. 229 ROLAND PATTERSON",275 HARLEM RIVER PARK BRIDGE BRONX,10453.0,40.85252977,-73.92146569,1,275 HARLEM RIVER PARK BRIDGE,95,360008602737,NY-320900010000-320900010229,3600086,NY-320900010000,06,08,IS 229 ROLAND PATTERSON,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,Bronx County,275 HARLEM RIVER PARK BRIDGE,BRONX,NY,10453,,(718)583-6266,11,City: Large,No,166.0,26.32000,6.3100000,160.00000,1.00000,–,Regular,Open
"THE NEW AMERICAN ACADEMY AT ROBERTO, I.S. 229 ROLAND PATTERSON",275 HARLEM RIVER PARK BRIDGE BRONX,10453.0,40.85252977,-73.92146569,1,275 HARLEM RIVER PARK BRIDGE,95,360008606391,NY-320900010000-320900010274,3600086,NY-320900010000,PK,05,NEW AMERICAN ACADEMY AT ROBERTO CLEMENTE STATE PARK (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 9,Bronx County,275 HARLEM RIVER PARK BRIDGE,BRONX,NY,10453,,(718)901-9703,11,City: Large,No,380.0,32.66000,11.6400000,373.00000,4.00000,–,Regular,Open
"THE PECK SLIP SCHOOL, PRE-K CENTER AT 1 PECK SLIP",1 PECK SLIP MANHATTAN,10038.0,40.70875899,-74.00240583,0,1 PECK SLIP,90,360007706334,NY-310200010000-310200010343,3600077,NY-310200010000,PK,05,PECK SLIP SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 2,New York County,1 PECK SLIP,NEW YORK,NY,10038,,(212)312-6260,11,City: Large,No,325.0,25.00000,13.0000000,47.00000,1.00000,–,Regular,Open
THE STEPHANIE A VIERNO SCHOOL,216 CLAWSON STREET STATEN ISLAND,10306.0,40.57403691,-74.10928124,0,216 CLAWSON STREET ,90,360010302186,NY-353100010000-353100010041,3600103,NY-353100010000,PK,05,STEPHANIE A VIERNO SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #31,Richmond County,216 CLAWSON STREET ,STATEN ISLAND,NY,10306,3198.0,(718)351-6777,11,City: Large,No,653.0,45.00000,14.5100000,471.00000,26.00000,–,Regular,Open
"THE URBAN ASSEMBLY SCHOOL FOR GLOBAL, ALC - CHOIR ACADEMY, DEMOCRACY PREP HARLEM CHARTER ELEMENTARY",2005 MADISON AVENUE MANHATTAN,10035.0,40.80737595,-73.93943257,2,2005 MADISON AVENUE ,90,360008106380,NY-310500010000-310500011157,3600081,NY-310500010000,09,12,URBAN ASSEMBLY SCHOOL FOR GLOBAL COMMERCE (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 5,New York County,2005 MADISON AVENUE ,NEW YORK,NY,10035,,(212)831-5201,11,City: Large,No,153.0,26.86000,5.7000000,133.00000,2.00000,–,Vocational,Open
"THE WALTON AVENUE SCHOOL, LUCERO ELEMENTARY SCHOOL",1425 WALTON AVENUE BRONX,10452.0,40.84008919,-73.91556779,0,1425 WALTON AVENUE ,95,360008606393,NY-320900010000-320900010311,3600086,NY-320900010000,KG,05,LUCERO ELEMENTARY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,Bronx County,1425 WALTON AVENUE ,BRONX,NY,10452,,(718)681-8701,11,City: Large,No,268.0,22.00000,12.1800000,256.00000,2.00000,–,Regular,Open
"THE WALTON AVENUE SCHOOL, LUCERO ELEMENTARY SCHOOL",1425 WALTON AVENUE BRONX,10452.0,40.84008919,-73.91556779,0,1425 WALTON AVENUE ,95,360008606392,NY-320900010000-320900010294,3600086,NY-320900010000,KG,05,WALTON AVENUE SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 9,Bronx County,1425 WALTON AVENUE ,BRONX,NY,10452,,(718)293-5970,11,City: Large,No,399.0,35.00000,11.4000000,368.00000,5.00000,–,Regular,Open
"THOMAS C. GIORDANO MIDDLE SCHOOL 45, P.S. X012 LEWIS AND CLARK SCHOOL",2502 LORILLARD PLACE BRONX,10458.0,40.85868515,-73.88721256,2,2502 LORILLARD PL,90,360008702202,NY-321000010000-321000010045,3600087,NY-321000010000,06,08,THOMAS C GIORDANO MIDDLE SCHOOL 45,NEW YORK CITY GEOGRAPHIC DISTRICT #10,Bronx County,2502 LORILLARD PL,BRONX,NY,10458,5915.0,(718)584-1660,11,City: Large,No,472.0,40.69000,11.6000000,449.00000,10.00000,–,Regular,Open
"THOMAS JEFFERSON YABC, HIGH SCHOOL FOR CIVIL RIGHTS, PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL, WOR",400 PENNSYLVANIA AVENUE BROOKLYN,11207.0,40.6674485,-73.89474657,1,400 PENNSYLVANIA AVENUE ,95,360012005716,NY-331900010000-331900011502,3600120,NY-331900010000,09,12,FDNY-CAPTAIN VERNON A RICHARDS HS,NEW YORK CITY GEOGRAPHIC DISTRICT #19,Kings County,400 PENNSYLVANIA AVENUE ,BROOKLYN,NY,11207,,(718)688-7930,11,City: Large,No,223.0,23.42000,9.5200000,183.00000,2.00000,–,Regular,Open
"THOMAS JEFFERSON YABC, HIGH SCHOOL FOR CIVIL RIGHTS, PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL, WOR",400 PENNSYLVANIA AVENUE BROOKLYN,11207.0,40.6674485,-73.89474657,1,400 PENNSYLVANIA AVENUE ,95,360012005717,NY-331900010000-331900011504,3600120,NY-331900010000,09,12,HIGH SCHOOL FOR CIVIL RIGHTS,NEW YORK CITY GEOGRAPHIC DISTRICT #19,Kings County,400 PENNSYLVANIA AVENUE ,BROOKLYN,NY,11207,,(718)688-7960,11,City: Large,No,140.0,21.23000,6.5900000,125.00000,5.00000,–,Regular,Open
"THOMAS JEFFERSON YABC, HIGH SCHOOL FOR CIVIL RIGHTS, PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL, WOR",400 PENNSYLVANIA AVENUE BROOKLYN,11207.0,40.6674485,-73.89474657,1,400 PENNSYLVANIA AVENUE ,95,360012005718,NY-331900010000-331900011507,3600120,NY-331900010000,09,12,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #19,Kings County,400 PENNSYLVANIA AVENUE ,BROOKLYN,NY,11207,,(718)688-7900,11,City: Large,No,319.0,33.79000,9.4400000,275.00000,13.00000,–,Regular,Open
"THOMAS JEFFERSON YABC, HIGH SCHOOL FOR CIVIL RIGHTS, PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL, WOR",400 PENNSYLVANIA AVENUE BROOKLYN,11207.0,40.6674485,-73.89474657,1,400 PENNSYLVANIA AVENUE ,95,360012005719,NY-331900010000-331900011510,3600120,NY-331900010000,09,12,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #19,Kings County,400 PENNSYLVANIA AVENUE ,BROOKLYN,NY,11207,,(718)688-7980,11,City: Large,No,132.0,18.85000,7.0000000,118.00000,3.00000,–,Regular,Open
TOTTENVILLE HIGH SCHOOL,100 LUTEN AVENUE STATEN ISLAND,10312.0,40.52808436,-74.19203027,3,100 LUTEN AVENUE ,90,360010302883,NY-353100010000-353100011455,3600103,NY-353100010000,09,12,TOTTENVILLE HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #31,Richmond County,100 LUTEN AVENUE ,STATEN ISLAND,NY,10312,4299.0,(718)668-8800,11,City: Large,No,3783.0,241.50000,15.6600000,1679.00000,246.00000,–,Regular,Open
TRANSIT TECH CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,1 WELLS STREET BROOKLYN,11208.0,40.67826884,-73.87596033,1,1 WELLS STREET ,90,360012001941,NY-331900010000-331900011615,3600120,NY-331900010000,09,12,TRANSIT TECH CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #19,Kings County,1 WELLS STREET ,BROOKLYN,NY,11208,2699.0,(718)647-5204,11,City: Large,No,805.0,79.26000,10.1600000,624.00000,13.00000,–,Vocational,Open
"UNCOMMON PREPARATORY CHARTER HIGH SCH, BROOKLYN GENERATION SCH, BROOKLYN THEATRE ARTS HS, VICTORY CO",6565 FLATLANDS AVENUE BROOKLYN,11236.0,40.63327759,-73.91673477,3,6565 FLATLANDS AVENUE ,95,360009606054,NY-331800010000-331800011637,3600096,NY-331800010000,09,12,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,NEW YORK CITY GEOGRAPHIC DISTRICT #18,Kings County,6565 FLATLANDS AVENUE ,BROOKLYN,NY,11236,,(718)968-4101,11,City: Large,No,383.0,26.80000,14.2900000,294.00000,17.00000,–,Regular,Open
"UNCOMMON PREPARATORY CHARTER HIGH SCH, BROOKLYN GENERATION SCH, BROOKLYN THEATRE ARTS HS, VICTORY CO",6565 FLATLANDS AVENUE BROOKLYN,11236.0,40.63327759,-73.91673477,3,6565 FLATLANDS AVENUE ,95,360009605961,NY-331800010000-331800011578,3600096,NY-331800010000,09,12,BROOKLYN BRIDGE ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #18,Kings County,6565 FLATLANDS AVENUE ,BROOKLYN,NY,11236,,(718)968-1689,11,City: Large,No,116.0,13.00000,8.9200000,89.00000,0.00000,–,Regular,Open
"UNCOMMON PREPARATORY CHARTER HIGH SCH, BROOKLYN GENERATION SCH, BROOKLYN THEATRE ARTS HS, VICTORY CO",6565 FLATLANDS AVENUE BROOKLYN,11236.0,40.63327759,-73.91673477,3,6565 FLATLANDS AVENUE ,95,360009605956,NY-331800010000-331800011566,3600096,NY-331800010000,09,12,BROOKLYN COMMUNITY HIGH SCHOOL FOR EXCELLENCE AND EQUITY,NEW YORK CITY GEOGRAPHIC DISTRICT #18,Kings County,6565 FLATLANDS AVENUE ,BROOKLYN,NY,11236,,(718)968-4200,11,City: Large,No,181.0,25.90000,6.9900000,130.00000,9.00000,–,Regular,Open
"UNCOMMON PREPARATORY CHARTER HIGH SCH, BROOKLYN GENERATION SCH, BROOKLYN THEATRE ARTS HS, VICTORY CO",6565 FLATLANDS AVENUE BROOKLYN,11236.0,40.63327759,-73.91673477,3,6565 FLATLANDS AVENUE ,95,360009605966,NY-331800010000-331800011567,3600096,NY-331800010000,09,12,BROOKLYN THEATRE ARTS HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #18,Kings County,6565 FLATLANDS AVENUE ,BROOKLYN,NY,11236,,(718)968-1072,11,City: Large,No,216.0,18.00000,12.0000000,176.00000,8.00000,–,Regular,Open
"UNCOMMON PREPARATORY CHARTER HIGH SCH, BROOKLYN GENERATION SCH, BROOKLYN THEATRE ARTS HS, VICTORY CO",6565 FLATLANDS AVENUE BROOKLYN,11236.0,40.63327759,-73.91673477,3,6565 FLATLANDS AVENUE ,95,360009605967,NY-331800010000-331800011576,3600096,NY-331800010000,09,12,VICTORY COLLEGIATE HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #18,Kings County,6565 FLATLANDS AVENUE ,BROOKLYN,NY,11236,,(718)968-1530,11,City: Large,No,264.0,20.90000,12.6300000,216.00000,9.00000,–,Regular,Open
UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,200 MONROE STREET MANHATTAN,10002.0,40.71239205,-73.98449655,0,200 MONROE STREET ,90,360007603680,NY-310100010000-310100011448,3600076,NY-310100010000,09,12,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,New York County,200 MONROE STREET ,NEW YORK,NY,10002,,(212)962-4341,11,City: Large,No,487.0,38.42000,12.6800000,383.00000,19.00000,–,Regular,Open
"UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL, ORCHARD COLLEGIATE ACADEMY",220 HENRY STREET MANHATTAN,10002.0,40.71367683,-73.98633592,1,220 HENRY STREET ,90,360107906341,NY-310100861031-310100861031,3601079,NY-310100861031,KG,05,MANHATTAN CHARTER SCHOOL II,MANHATTAN CHARTER SCHOOL II,New York County,220 HENRY STREET ,NEW YORK,NY,10002,,(212)964-3792,11,City: Large,Yes,99.0,10.00000,9.9000000,†,†,†,Regular,Open
"UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL, ORCHARD COLLEGIATE ACADEMY",220 HENRY STREET MANHATTAN,10002.0,40.71367683,-73.98633592,1,220 HENRY STREET ,90,360007605614,NY-310100010000-310100011292,3600076,NY-310100010000,09,12,ORCHARD COLLEGIATE ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,New York County,220 HENRY STREET ,NEW YORK,NY,10002,,(212)406-9411,11,City: Large,No,271.0,22.00000,12.3200000,224.00000,2.00000,–,Regular,Open
"UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL, ORCHARD COLLEGIATE ACADEMY",220 HENRY STREET MANHATTAN,10002.0,40.71367683,-73.98633592,1,220 HENRY STREET ,90,360007605616,NY-310100010000-310100010332,3600076,NY-310100010000,06,08,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,New York County,220 HENRY STREET ,NEW YORK,NY,10002,,(212)267-5701,11,City: Large,No,160.0,27.73000,5.7700000,138.00000,1.00000,–,Regular,Open
"URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN, P.S. K369  - COY L. COX SCHOOL, THE UR",283 ADAMS STREET BROOKLYN,11201.0,40.69467506,-73.98885333,0,283 ADAMS STREET ,90,360009105928,NY-331300010000-331300011527,3600091,NY-331300010000,06,12,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN,NEW YORK CITY GEOGRAPHIC DISTRICT #13,Kings County,283 ADAMS STREET ,BROOKLYN,NY,11201,,(718)260-2300,11,City: Large,No,440.0,45.73000,9.6200000,366.00000,6.00000,–,Regular,Open
"URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN, P.S. K369  - COY L. COX SCHOOL, THE UR",283 ADAMS STREET BROOKLYN,11201.0,40.69467506,-73.98885333,0,283 ADAMS STREET ,90,360009105698,NY-331300010000-331300011483,3600091,NY-331300010000,09,12,URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #13,Kings County,283 ADAMS STREET ,BROOKLYN,NY,11201,,(718)858-1160,11,City: Large,No,443.0,34.69000,12.7700000,342.00000,10.00000,–,Regular,Open
"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE, VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONA",1595 BATHGATE AVENUE BRONX,10457.0,40.83923795,-73.90131511,0,1595 BATHGATE AVENUE ,95,360008605793,NY-320900010000-320900011252,3600086,NY-320900010000,09,12,MOTT HALL BRONX HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,Bronx County,1595 BATHGATE AVENUE ,BRONX,NY,10457,,(718)466-6800,11,City: Large,No,331.0,29.00000,11.4100000,299.00000,9.00000,–,Regular,Open
"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE, VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONA",1595 BATHGATE AVENUE BRONX,10457.0,40.83923795,-73.90131511,0,1595 BATHGATE AVENUE ,95,360008605673,NY-320900010000-320900011241,3600086,NY-320900010000,06,12,URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 9,Bronx County,1595 BATHGATE AVENUE ,BRONX,NY,10457,,(718)466-7800,11,City: Large,No,586.0,68.04000,8.6100000,544.00000,9.00000,–,Regular,Open
"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE, VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONA",1595 BATHGATE AVENUE BRONX,10457.0,40.83923795,-73.90131511,0,1595 BATHGATE AVENUE ,95,360008605861,NY-320900010000-320900011263,3600086,NY-320900010000,09,12,VALIDUS PREPARATORY ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,Bronx County,1595 BATHGATE AVENUE ,BRONX,NY,10457,,(718)466-4000,11,City: Large,No,253.0,26.00000,9.7300000,251.00000,1.00000,–,Regular,Open
"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE, LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL, RIC",26 BROADWAY MANHATTAN,10004.0,40.70567313,-74.01330176,2,26 BROADWAY,90,360007705768,NY-310200010000-310200010896,3600077,NY-310200010000,06,08,LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,New York County,26 BROADWAY,NEW YORK,NY,10004,,(646)826-8100,11,City: Large,No,328.0,35.38000,9.2700000,142.00000,13.00000,–,Regular,Open
"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE, LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL, RIC",26 BROADWAY MANHATTAN,10004.0,40.70567313,-74.01330176,2,26 BROADWAY,90,360007705764,NY-310200010000-310200011316,3600077,NY-310200010000,09,12,URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,New York County,26 BROADWAY,NEW YORK,NY,10004,,(212)668-0169,11,City: Large,No,84.0,9.95000,8.4400000,70.00000,0.00000,–,Regular,Open
"URBAN INSTITUTE OF MATHEMATICS, MOTT HALL COMMUNITY SCHOOL, BRONX DELTA SCHOOL",650 HOLLYWOOD AVENUE BRONX,10465.0,40.82651925,-73.81841494,0,650 HOLLYWOOD AVENUE ,95,360008506506,NY-320800010000-320800010392,3600085,NY-320800010000,PK,05,BRONX DELTA SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,Bronx County,650 HOLLYWOOD AVENUE ,BRONX,NY,10465,,(516)319-7147,11,City: Large,No,414.0,53.29000,7.7700000,313.00000,17.00000,–,Regular,Open
"URBAN INSTITUTE OF MATHEMATICS, MOTT HALL COMMUNITY SCHOOL, BRONX DELTA SCHOOL",650 HOLLYWOOD AVENUE BRONX,10465.0,40.82651925,-73.81841494,0,650 HOLLYWOOD AVENUE ,95,360008506162,NY-320800010000-320800010467,3600085,NY-320800010000,06,08,MOTT HALL COMMUNITY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,Bronx County,650 HOLLYWOOD AVENUE ,BRONX,NY,10465,,(718)829-3254,11,City: Large,No,301.0,23.63000,12.7400000,257.00000,5.00000,–,Regular,Open
"URBAN INSTITUTE OF MATHEMATICS, MOTT HALL COMMUNITY SCHOOL, BRONX DELTA SCHOOL",650 HOLLYWOOD AVENUE BRONX,10465.0,40.82651925,-73.81841494,0,650 HOLLYWOOD AVENUE ,95,360008505982,NY-320800010000-320800010371,3600085,NY-320800010000,06,08,URBAN INSTITUTE OF MATHEMATICS,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,Bronx County,650 HOLLYWOOD AVENUE ,BRONX,NY,10465,,(718)823-6042,11,City: Large,No,372.0,27.34000,13.6100000,250.00000,17.00000,–,Regular,Open
"URBAN SCHOLARS COMMUNITY SCHOOL, NEW YORK CENTER FOR AUTISM CHARTER SCHOOL BRONX, P.S. X188",1180 TINTON AVENUE BRONX,10456.0,40.82841218,-73.90072055,0,1180 TINTON AVENUE ,95,360116106615,NY-321200861108-321200861108,3601161,NY-321200861108,01,03,NYC AUTISM CHARTER SCHOOL BRONX,NYC AUTISM CHARTER SCHOOL BRONX,Bronx County,1180 TINTON AVENUE ,BRONX,NY,10459,,(718)991-1340,11,City: Large,Yes,32.0,9.00000,3.5600000,31.00000,1.00000,–,Special Education,Open
"URBAN SCHOLARS COMMUNITY SCHOOL, NEW YORK CENTER FOR AUTISM CHARTER SCHOOL BRONX, P.S. X188",1180 TINTON AVENUE BRONX,10456.0,40.82841218,-73.90072055,0,1180 TINTON AVENUE ,95,360009006133,NY-321200010000-321200010463,3600090,NY-321200010000,PK,05,URBAN SCHOLARS COMMUNITY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #12,Bronx County,1180 TINTON AVENUE ,BRONX,NY,10456,,(718)842-8133,11,City: Large,No,325.0,32.51000,10.0000000,311.00000,2.00000,–,Regular,Open
"VAN SICLEN COMMUNITY MIDDLE SCHOOL, THE EAST NEW YORK ARTS AND CIVICS HIGH SCHOOL, ACHIEVEMENT FIRST",800 VAN SICLEN AVENUE BROOKLYN,11207.0,40.66010272,-73.88538703,0,800 VAN SICLEN AVENUE ,95,360111206517,NY-331900861072-331900861072,3601112,NY-331900861072,KG,08,ACHIEVEMENT FIRST LINDEN CHARTER SCHOOL,ACHIEVEMENT FIRST LINDEN CHARTER SCHOOL,Kings County,800 VAN SICLEN AVENUE ,BROOKLYN,NY,11207,,(347)471-2700,11,City: Large,Yes,756.0,51.00000,14.8200000,†,†,†,Regular,Open
